# started on Thu Sep 17 19:54:47 2026

8560216010;;cycles;2164483499;100.00;;
18325239059;;instructions;2164483499;100.00;;
71711;;minor-faults;2164483499;100.00;;
93878958;;branch-misses;2164483499;100.00;;
