# started on Thu Sep 17 19:55:10 2026

13574129903;;cycles;3428072395;100.00;;
26937192978;;instructions;3428072395;100.00;;
63658;;minor-faults;3428072395;100.00;;
147939701;;branch-misses;3428072395;100.00;;
