# started on Thu Sep 17 19:54:37 2026

10518431844;;cycles;2665147004;100.00;;
19964072426;;instructions;2665147004;100.00;;
1038479;;minor-faults;2665147004;100.00;;
91774535;;branch-misses;2665147004;100.00;;
