# started on Thu Sep 17 19:54:57 2026

12778999614;;cycles;3228346507;100.00;;
24362643802;;instructions;3228346507;100.00;;
1224657;;minor-faults;3228346507;100.00;;
94510505;;branch-misses;3228346507;100.00;;
